Code;Libellé;Centroide_X;Centroide_Y
38396;Saint-Honoré;5,820245107;44,95810701
38397;Saint-Ismier;5,828505549;45,25152745
38398;Saint-Jean-d'Avelanne;5,667690802;45,50764062
38399;Saint-Jean-de-Bournay;5,147523918;45,49829965
38400;Saint-Jean-de-Moirans;5,588060555;45,33709991
38401;Saint-Jean-de-Soudain;5,435786798;45,58491565
38402;Saint-Jean-de-Vaulx;5,751562477;45,0167783
38403;Saint-Jean-d'Hérans;5,752982877;44,85465694
38404;Saint-Jean-le-Vieux;5,877459103;45,20782554
38405;Saint-Joseph-de-Rivière;5,691109064;45,3647369
38406;Saint-Julien-de-l'Herms;5,085794145;45,43119048
38407;Saint-Julien-de-Raz;5,666783545;45,34677597
38408;Saint-Just-Chaleyssin;5,004650778;45,58700976
38409;Saint-Just-de-Claix;5,279765517;45,07703468
38410;Saint-Lattier;5,185116815;45,09354027
38412;Saint-Laurent-du-Pont;5,735219215;45,38012576
38413;Saint-Laurent-en-Beaumont;5,845362667;44,88499958
38414;Sainte-Luce;5,906506496;44,85022893
38415;Saint-Marcel-Bel-Accueil;5,240317672;45,64865602
38416;Saint-Marcellin;5,317236066;45,15282833
38417;Sainte-Marie-d'Alloix;5,97570775;45,38397024
38418;Sainte-Marie-du-Mont;5,929830488;45,40697408
38419;Saint-Martin-de-Clelles;5,602492989;44,84692994
38420;Saint-Martin-de-Vaulserre;5,681640733;45,49252516
38421;Saint-Martin-d'Hères;5,765065637;45,17623167
38422;Saint-Martin-d'Uriage;5,85665425;45,15335203
38423;Saint-Martin-le-Vinoux;5,71584119;45,21932576
38424;Saint-Maurice-en-Trièves;5,653342625;44,76026097
38425;Saint-Maurice-l'Exil;4,777032133;45,39229894
38426;Saint-Maximin;6,049893921;45,42655035
38427;Saint-Michel-de-Saint-Geoirs;5,359190018;45,30109301
38428;Saint-Michel-en-Beaumont;5,91302824;44,86968812
38429;Saint-Michel-les-Portes;5,58999016;44,86464191
38430;Saint-Mury-Monteymond;5,932978625;45,20650828
38431;Saint-Nazaire-les-Eymes;5,851379614;45,25932792
38432;Saint-Nicolas-de-Macherin;5,615740261;45,40719211
38433;Saint-Nizier-du-Moucherotte;5,631140853;45,16458399
38434;Saint-Ondras;5,547371758;45,51707736
38435;Saint-Pancrasse;5,849909748;45,29612101
38436;Saint-Paul-de-Varces;5,631382595;45,06548003
38437;Saint-Paul-d'Izeaux;5,43229494;45,31386643
38438;Saint-Paul-lès-Monestier;5,614814618;44,92772578
38439;Saint-Pierre-d'Allevard;6,045019063;45,35755198
38440;Saint-Pierre-de-Bressieux;5,299712271;45,30094172
38442;Saint-Pierre-de-Chartreuse;5,797666262;45,33133319
38443;Saint-Pierre-de-Chérennes;5,386164845;45,12178479
38444;Saint-Pierre-de-Méaroz;5,820167168;44,8731209
38445;Saint-Pierre-de-Mésage;5,764895125;45,04792702
38446;Saint-Pierre-d'Entremont;5,851109559;45,38566305
38448;Saint-Prim;4,801328044;45,44533527
38449;Saint-Quentin-Fallavier;5,108453734;45,63988341
38450;Saint-Quentin-sur-Isère;5,547948535;45,27758699
38451;Saint-Romain-de-Jalionas;5,224191931;45,75229485
38452;Saint-Romain-de-Surieu;4,889568151;45,38984863
38453;Saint-Romans;5,318670893;45,10519714
38454;Saint-Sauveur;5,344205742;45,14560567
38455;Saint-Savin;5,321298595;45,6254909
38456;Saint-Sébastien;5,803671009;44,8483278
38457;Saint-Siméon-de-Bressieux;5,262850451;45,32639215
38458;Saint-Sorlin-de-Morestel;5,472983876;45,63308517
38459;Saint-Sorlin-de-Vienne;4,938571719;45,47367885
38460;Saint-Sulpice-des-Rivoires;5,603818569;45,46750955
38462;Saint-Théoffrey;5,775756862;44,99092397
38463;Saint-Vérand;5,342643155;45,18290648
38464;Saint-Victor-de-Cessieu;5,38334328;45,53989866
38465;Saint-Victor-de-Morestel;5,498362074;45,70264769
38466;Saint-Vincent-de-Mercuze;5,958970834;45,37464883
38467;Salagnon;5,357511165;45,6685613
38468;Salaise-sur-Sanne;4,809047216;45,34425453
38469;La Salette-Fallavaux;5,985389955;44,84319826
38470;La Salle-en-Beaumont;5,861562607;44,85994026
38471;Le Sappey-en-Chartreuse;5,783819066;45,26530677
38472;Sarcenas;5,759933477;45,2850132
38473;Sardieu;5,220873678;45,36062131
38474;Sassenage;5,651413261;45,21286199
38475;Satolas-et-Bonce;5,126043882;45,68280852
38476;Savas-Mépin;5,061903749;45,49693965
38478;Séchilienne;5,829690996;45,07245777
38479;Semons;5,197434896;45,43205397
38480;Septème;4,985286543;45,54771671
38481;Sérézin-de-la-Tour;5,340941709;45,55480829
38483;Sermérieu;5,409675751;45,66679155
38484;Serpaize;4,919714296;45,5574293
38485;Seyssinet-Pariset;5,669172258;45,17285562
38486;Seyssins;5,675472216;45,15508648
38487;Seyssuel;4,843350521;45,5600365
38488;Siccieu-Saint-Julien-et-Carisieu;5,314521644;45,73016339
38489;Siévoz;5,851574684;44,90506716
38490;Sillans;5,391689843;45,34763705
38492;Sinard;5,656006929;44,94318979
38494;Soleymieu;5,359085386;45,70360969
38495;La Sône;5,280747633;45,1170817
38496;Sonnay;4,91642817;45,35672542
38497;Sousville;5,806610605;44,91060491
38498;Succieu;5,342572755;45,52961896
38499;Susville;5,762621341;44,92587979
38500;Têche;5,375578605;45,17827125
38501;Tencin;5,958570549;45,31115707
38503;La Terrasse;5,931555788;45,32562964
38504;Theys;6,013517336;45,29752673
38505;Thodure;5,155581279;45,31569057
38507;Tignieu-Jameyzieu;5,184332789;45,73525183
38508;Torchefelon;5,402949691;45,51876378
38509;La Tour-du-Pin;5,44533291;45,57350561
38511;Le Touvet;5,945352979;45,35166161
38512;Tramolé;5,268138121;45,51394648
38513;Treffort;5,66087222;44,90306741
38514;Tréminis;5,771876229;44,73242724
38515;Trept;5,324454594;45,68903439
38516;La Tronche;5,743555594;45,2107642
38517;Tullins;5,490290045;45,2936256
38518;Valbonnais;5,910091859;44,89816656
38519;Valencin;5,027991651;45,60771937
38520;Valencogne;5,531066856;45,49137442
38521;La Valette;5,853206397;44,94450667
38522;Valjouffrey;6,079008486;44,88157089
38523;Varacieux;5,341996338;45,22773535
38524;Varces-Allières-et-Risset;5,677145381;45,09113375
38525;Vasselin;5,450527112;45,62883341
38526;Vatilieu;5,41164955;45,26096893
38527;Vaujany;6,100961341;45,18604219
38528;Vaulnaveys-le-Bas;5,811419567;45,09902022
38529;Vaulnaveys-le-Haut;5,839988529;45,11559496
38530;Vaulx-Milieu;5,185282022;45,61555566
38531;Velanne;5,646109303;45,48890161
38532;Vénérieu;5,276096856;45,66006016
38533;Venon;5,810408815;45,17362912
38534;Vénosc;6,107863576;44,97304057
38535;Vernas;5,267664377;45,77694452
38536;Vernioz;4,899688118;45,43027666
38537;La Verpillière;5,148970942;45,63764826
38538;Le Versoud;5,859202008;45,22216398
38539;Vertrieu;5,364468465;45,87077804
38540;Veurey-Voroize;5,602143796;45,2698343
38541;Veyrins-Thuellin;5,530294441;45,62961462
38542;Veyssilieu;5,228071539;45,6805433
38543;Vézeronce-Curtin;5,470331394;45,6544095
38544;Vienne;4,880868998;45,52088951
38545;Vif;5,674158865;45,04302752
38546;Vignieu;5,421126295;45,63135355
38547;Villard-Bonnot;5,889116012;45,24517921
38548;Villard-de-Lans;5,543985558;45,0601867
38549;Villard-Notre-Dame;6,033160663;45,00913383
38550;Villard-Reculas;6,036372109;45,09361382
38551;Villard-Reymond;6,007909632;45,02967746
38552;Villard-Saint-Christophe;5,819163902;44,98594758
38553;Villefontaine;5,15519481;45,61367994
38554;Villemoirieu;5,232958754;45,71382097
38555;Villeneuve-de-Marc;5,1152834;45,46267066
38556;Ville-sous-Anjou;4,858749917;45,37650539
38557;Villette-d'Anthon;5,107190037;45,78456244
38558;Villette-de-Vienne;4,91292804;45,58932938
38559;Vinay;5,407504314;45,21505273
38560;Virieu;5,477004466;45,47110616
38561;Viriville;5,202837567;45,3050964
38562;Vizille;5,779289102;45,07471125
38563;Voiron;5,582380259;45,37870316
38564;Voissant;5,704550591;45,47982008
38565;Voreppe;5,642714247;45,28999006
38566;Vourey;5,52216534;45,31664591
38567;Chamrousse;5,894194801;45,11951128
39001;Abergement-la-Ronce;5,377456711;47,06489813
39002;Abergement-le-Grand;5,679310284;46,91374601
39003;Abergement-le-Petit;5,696682056;46,90653198
39004;Abergement-lès-Thésy;5,946150113;46,91341763
39006;Aiglepierre;5,809747307;46,95583265
39007;Alièze;5,585983108;46,58505385
39008;Amange;5,564716714;47,16755612
39009;Andelot-en-Montagne;5,928778004;46,85930932
39010;Andelot-Morval;5,427365752;46,42386359
39011;Annoire;5,277003942;46,95912311
39013;Arbois;5,77297762;46,89452891
39014;Archelange;5,520991952;47,14834526
39015;Ardon;5,876838651;46,7725169
39016;Arinthod;5,588032438;46,40008667
39017;Arlay;5,52929576;46,76971459
39018;Aromas;5,488313598;46,29362471
39019;Les Arsures;5,784617714;46,95303574
39020;Arsure-Arsurette;6,079452115;46,71573276
39021;Arthenas;5,529156955;46,57215668
39022;Asnans-Beauvoisin;5,396462772;46,93732125
39023;L'Aubépin;5,378494059;46,43781724
39024;Audelange;5,584460271;47,14054717
39025;Augea;5,389610594;46,56211475
39026;Augerans;5,584243249;47,02691621
39027;Augisey;5,495247016;46,55490221
39028;Aumont;5,633201077;46,9163239
39029;Aumur;5,336817709;47,06084668
39030;Authume;5,50770814;47,12507318
39031;Auxange;5,654828597;47,17800809
39032;Avignon-lès-Saint-Claude;5,841136334;46,40141435
39034;Balaiseaux;5,46161633;46,9678823
39035;Balanod;5,350524832;46,45593297
39036;La Balme-d'Épy;5,417346647;46,37782603
39037;Bans;5,580736127;46,98241919
39038;Barésia-sur-l'Ain;5,703137763;46,54249271
39039;La Barre;5,692163606;47,15699538
39040;Barretaine;5,717563659;46,81041963
39041;Baume-les-Messieurs;5,645171072;46,70485632
39042;Baverans;5,535992817;47,10571564
39043;Beaufort;5,430198918;46,58559719
39045;Beffia;5,548203963;46,53111466
39046;Bellecombe;5,909189249;46,3098007
39047;Bellefontaine;6,082337903;46,55648195
39048;Belmont;5,605126791;47,02827604
39049;Bersaillin;5,59539833;46,85723485
39050;Besain;5,796374295;46,78631355
39051;Biarne;5,451441205;47,14523012
39052;Bief-des-Maisons;6,049524762;46,70398045
39053;Bief-du-Fourg;6,117042947;46,8204401
39054;Biefmorin;5,53010011;46,90306664
39055;Billecul;6,056550795;46,74684257
39056;Bletterans;5,426669163;46,73104991
39057;Blois-sur-Seille;5,669367976;46,74625475
39058;Blye;5,696104867;46,62830866
39059;Bois-d'Amont;6,127431022;46,5361765
39060;Bois-de-Gand;5,500703402;46,82667769
39061;Boissia;5,721372932;46,580383
39062;La Boissière;5,522253072;46,42026847
39063;Bonlieu;5,856607059;46,59638774
39064;Bonnaud;5,431994145;46,61983337
39065;Bonnefontaine;5,746782596;46,73199605
39066;Bornay;5,553136859;46,61207913
39068;Les Bouchoux;5,804580049;46,29416041
39069;Bourcia;5,402956901;46,34673726
39070;Bourg-de-Sirod;5,955487765;46,73030384
39072;Bracon;5,868241748;46,92572972
39073;Brainans;5,62812606;46,87442337
39074;Brans;5,572852997;47,22422055
39075;Bréry;5,580947707;46,78426253
39076;La Bretenière;5,665103009;47,12922256
39077;Bretenières;5,537639243;46,91948091
39078;Brevans;5,522017643;47,10071043
39079;Briod;5,624992102;46,66365673
39080;Broissia;5,432965591;46,35645094
39081;Buvilly;5,725617762;46,86978003
39083;Censeau;6,077716738;46,81646204
39084;Cernans;5,938947483;46,93405664
39085;Cerniébaud;6,12563474;46,73679805
39086;Cernon;5,642979315;46,41278114
39088;Cesancey;5,49354279;46,62270911
39089;Cézia;5,576307475;46,35999898
39090;Chaînée-des-Coupis;5,435084083;46,92246731
39091;Les Chalesmes;6,026351539;46,69214142
39092;Chambéria;5,570357941;46,46949153
39093;Chamblay;5,703605365;46,99049415
39094;Chamole;5,739069257;46,84485673
39095;Champagne-sur-Loue;5,806619346;47,03358988
39096;Champagney;5,504445374;47,25994362
39097;Champagnole;5,898269072;46,74505412
39099;Champdivers;5,390014336;47,00800011
39100;Champrougier;5,512482385;46,87913561
39101;Champvans;5,420208526;47,10211864
39102;Chancia;5,641783388;46,34560241
39103;La Chapelle-sur-Furieuse;5,858062762;46,98926005
39104;Chapelle-Voland;5,380928018;46,80057593
39105;Chapois;5,966256179;46,83348187
39106;Charchilla;5,715751622;46,46878056
39107;Charcier;5,763662417;46,62938487
39108;Charency;5,991745882;46,76691518
39109;Charézier;5,727019266;46,61440581
39110;La Charme;5,546381453;46,84885532
39111;Charnod;5,493516855;46,33706819
39112;La Chassagne;5,454966116;46,86798723
39113;Chassal;5,78523153;46,36038335
39114;Château-Chalon;5,648385702;46,7592687
39115;Château-des-Prés;5,913111938;46,5074393
39116;La Châtelaine;5,824854548;46,85865448
39117;Chatelay;5,697975572;47,05706816
39118;Châtel-de-Joux;5,809486434;46,52972093
39119;Le Chateley;5,544076193;46,87989787
39120;Châtelneuf;5,91213614;46,66642342
39121;Châtenois;5,546253073;47,15022255
39122;Châtillon;5,727067487;46,66296363
39123;Chatonnay;5,546973338;46,42406188
39124;Chaumergy;5,474701253;46,84281632
39126;La Chaumusse;5,942239498;46,60113378
39127;Chaussenans;5,744950285;46,8249114
39128;Chaussin;5,402641526;46,97377867
39129;Chaux-des-Crotenay;5,957167214;46,66329284
39130;Chaux-des-Prés;5,857953793;46,49996348
39131;La Chaux-du-Dombief;5,906307793;46,60737571
39132;La Chaux-en-Bresse;5,47713136;46,82554416
39133;Chaux-Champagny;5,879810328;46,88422244
39134;Chavéria;5,557593692;46,49903172
39135;Chazelles;5,330142047;46,40859804
39136;Chemenot;5,529256077;46,86034499
39137;Chemilla;5,557785812;46,35100118
39138;Chemin;5,312781063;46,97662595
39139;Chêne-Bernard;5,470193258;46,91819462
39140;Chêne-Sec;5,443274633;46,85348411
39141;Chevigny;5,474521982;47,17733752
39142;Chevreaux;5,419613288;46,50163332
39143;Chevrotaine;5,860679415;46,65288017
39145;Chille;5,572147507;46,69335722
39146;Chilly-le-Vignoble;5,496500812;46,65984852
39147;Chilly-sur-Salins;5,858292227;46,87016398
39148;Chisséria;5,566394467;46,37660433
39149;Chissey-sur-Loue;5,740285009;47,06039808
39150;Choisey;5,450882212;47,05907893
39151;Choux;5,770057042;46,30170524
39153;Cize;5,921150561;46,71974365
39154;Clairvaux-les-Lacs;5,754817903;46,56419201
39155;Clucy;5,91626472;46,94599096
39156;Cogna;5,771579685;46,58624657
39157;Coiserette;5,825376093;46,33788133
39158;Coisia;5,581455915;46,3034892
39159;Colonne;5,571104654;46,87876992
39160;Commenailles;5,437139237;46,80600283
39161;Communailles-en-Montagne;6,092673738;46,80028637
39162;Condamine;5,434739402;46,65017259
39163;Condes;5,616652431;46,33067324
39164;Conliège;5,612151821;46,6513357
39165;Conte;6,007566871;46,74952975
39166;Cornod;5,547582004;46,30816171
39167;Cosges;5,391936454;46,7472011
39168;Courbette;5,569023247;46,59850377
39169;Courbouzon;5,528683498;46,65365302
39170;Courlans;5,487299107;46,67598877
39171;Courlaoux;5,449257392;46,66970594
39172;Courtefontaine;5,792897931;47,13273277
39173;Cousance;5,377486096;46,53386938
39174;Coyrière;5,844991296;46,34033098
39175;Coyron;5,697150738;46,51260095
39176;Cramans;5,787536946;47,00743567
39177;Crançot;5,669039351;46,68880367
39178;Crans;5,982264285;46,69523209
39179;Crenans;5,742032721;46,46645333
39180;Cressia;5,483665083;46,52693596
39182;Crissey;5,478734385;47,05139097
39183;Crotenay;5,813891695;46,75500732
39184;Les Crozets;5,803916261;46,46331002
39185;Cuisia;5,404700567;46,54692243
39186;Cuttura;5,819403108;46,41784523
39187;Cuvier;6,065958147;46,83883351
39188;Dammartin-Marpain;5,553226992;47,25305163
39189;Damparis;5,40816259;47,07067478
39190;Dampierre;5,742165605;47,16524449
39191;Darbonnay;5,608082915;46,82532598
39192;Denezières;5,801239165;46,6237958
39193;Le Deschaux;5,498602939;46,95100439
39194;Desnes;5,468095133;46,7678868
39195;Dessia;5,507530615;46,38418589
39196;Les Deux-Fays;5,487620193;46,88560685
39197;Digna;5,385011168;46,51826914
39198;Dole;5,501058303;47,0754988
39199;Domblans;5,590314599;46,76209623
39200;Dompierre-sur-Mont;5,612929573;46,56244428
39201;Doucier;5,779528264;46,64986176
39202;Dournon;5,970211675;46,93207494
39203;Doye;6,013743353;46,76777581
39204;Dramelay;5,52946626;46,40422539
39205;Éclans-Nenon;5,612519051;47,10404307
39206;Écleux;5,737240408;46,99512225
39207;Écrille;5,634042173;46,50237037
39208;Entre-deux-Monts;5,963686893;46,64207751
39209;Val-d'Épy;5,390980085;46,37597208
39210;Équevillon;5,942832961;46,76075148
39211;Les Essards-Taignevaux;5,415888344;46,90399535
39213;Esserval-Combe;6,044382956;46,79900805
39214;Esserval-Tartre;6,03201847;46,83042633
39215;Essia;5,548599071;46,58378427
39216;Étival;5,793891357;46,49209956
39217;L'Étoile;5,534100519;46,71585925
39218;Étrepigney;5,682027236;47,11004449
39219;Évans;5,765126909;47,17966447
39220;Falletans;5,567164229;47,0820657
39221;La Favière;6,036846569;46,74840738
39222;Fay-en-Montagne;5,717271206;46,75364001
39223;La Ferté;5,650144408;46,94021275
39224;Fétigny;5,598992872;46,44049283
39225;Le Fied;5,717156948;46,7737047
39226;Florentia;5,42126224;46,39589415
39227;Foncine-le-Bas;6,029711246;46,63277756
39228;Foncine-le-Haut;6,061351286;46,65947099
39229;Fontainebrux;5,437427068;46,69725876
39230;Fontenu;5,814831375;46,67202273
39232;Fort-du-Plasne;5,981388038;46,62440978
39233;Foucherans;5,444319553;47,08567497
39234;Foulenay;5,485988252;46,86067634
39235;Fraisans;5,757068704;47,1246293
39236;Francheville;5,502952873;46,83642114
39237;Fraroz;6,099010758;46,72857158
39238;Frasne-les-Meulières;5,503268422;47,196734
39239;La Frasnée;5,80184424;46,56146744
39240;Le Frasnois;5,890905835;46,63645478
39241;Frébuans;5,483619725;46,64989269
39243;Froideville;5,483019665;46,81102624
39244;Frontenay;5,631341169;46,78788464
39245;Gatey;5,455980954;46,94577366
39246;Gendrey;5,685033513;47,19670977
39247;Genod;5,528847647;46,35730849
39248;Geraise;5,954903539;46,95865306
39249;Germigney;5,68542191;47,03838067
39250;Geruge;5,531156724;46,62482846
39251;Gevingey;5,509633321;46,63808345
39252;Gevry;5,445626471;47,03522845
39253;Gigny;5,470993246;46,45420534
39254;Gillois;6,030466855;46,73037258
39255;Gizia;5,425561979;46,52782474
39258;Grande-Rivière;5,90851702;46,53467227
39259;Grange-de-Vaivre;5,842262854;46,9983586
39260;Granges-sur-Baume;5,668081415;46,7180595
39261;Graye-et-Charnay;5,448316333;46,47325309
39262;Gredisans;5,517013983;47,16221531
39263;Grozon;5,690401116;46,88961197
39264;Grusse;5,498561599;46,59591037
39265;Hautecour;5,781595703;46,56272916
39266;Les Hays;5,391273048;46,90878794
39267;Ivory;5,849378239;46,89911211
39268;Ivrey;5,896470862;46,98927808
39269;Jeurre;5,704584625;46,36912679
39270;Jouhe;5,485699167;47,14011955
39271;Lac-des-Rouges-Truites;6,008100603;46,60108333
39272;Ladoye-sur-Seille;5,682725484;46,76725581
39273;Lains;5,488655021;46,38970591
39274;Lajoux;6,008951078;46,39126769
39275;Lamoura;5,983973738;46,40808051
39277;Le Larderet;5,947194311;46,81851429
39278;Largillay-Marsonnay;5,665984715;46,55581361
39279;Larnaud;5,457618085;46,70616436
39280;Larrivoire;5,787828519;46,33891647
39281;Le Latet;5,940783404;46,80315407
39282;La Latette;6,095512107;46,75237696
39283;Lavancia-Epercy;5,684610512;46,33642243
39284;Lavangeot;5,608754985;47,15108451
39285;Lavans-lès-Dole;5,634819786;47,15563534
39286;Lavans-lès-Saint-Claude;5,777169428;46,39017044
39287;Lavans-sur-Valouse;5,572547891;46,33800196
39288;Lavigny;5,605409339;46,71679809
39289;Lect;5,672510128;46,39473026
39290;Légna;5,607512866;46,42465029
39291;Lemuy;5,982398923;46,88954439
39292;Lent;5,976042487;46,75105429
39293;Leschères;5,829279195;46,46035527
39294;Lézat;5,945579839;46,5034266
39295;Loisia;5,462303955;46,49406601
39296;Lombard;5,506048509;46,783961
39297;Longchaumois;5,96303837;46,46307485
39298;Longcochon;6,07486989;46,77110915
39299;Longwy-sur-le-Doubs;5,35436344;46,96561283
39300;Lons-le-Saunier;5,557809906;46,67491455
39301;Loulle;5,883149284;46,70528677
39302;Louvatange;5,721475093;47,19036457
39303;Louvenne;5,478511304;46,43412017
39304;Le Louverot;5,581769932;46,73235557
39305;La Loye;5,552979934;47,03055382
39306;Macornay;5,54466004;46,64209954
39307;Maisod;5,691955128;46,47904704
39308;Malange;5,614901654;47,1840561
39309;Mallerey;5,448271179;46,6289007
39310;Mantry;5,555186766;46,7948146
39312;Marigna-sur-Valouse;5,528341185;46,44634117
39313;Marigny;5,777793965;46,67944564
39314;Marnézia;5,636296028;46,5757085
39315;Marnoz;5,836462346;46,95390927
39317;La Marre;5,702653204;46,73411166
39318;Martigna;5,700952132;46,38953809
39319;Mathenay;5,679177233;46,9296932
39320;Maynal;5,41351596;46,56698624
39321;Menétru-le-Vignoble;5,634981167;46,7743567
39322;Menétrux-en-Joux;5,837809225;46,62385453
39323;Menotey;5,502216852;47,16794231
39324;Mérona;5,636210876;46,55339529
39325;Mesnay;5,81835049;46,90011785
39326;Mesnois;5,677001492;46,59448598
39327;Messia-sur-Sorne;5,515404626;46,6638006
39328;Meussia;5,738815979;46,49491017
39329;Mièges;6,041625339;46,78681662
39330;Miéry;5,666130228;46,8062595
39331;Mignovillard;6,14468954;46,77596554
39332;Mirebel;5,734667328;46,70001596
39333;Moirans-en-Montagne;5,738278643;46,43896192
39334;Moiron;5,559617549;46,63512799
39335;Moissey;5,532598367;47,18881255
39336;Molain;5,816922461;46,82551747
39337;Molamboz;5,680032866;46,95156826
39338;Molay;5,423348537;47,01531924
39339;Molinges;5,764036631;46,3513975
39340;Molpré;6,067600956;46,78778096
39341;Les Molunes;5,931236258;46,34256734
39342;Monay;5,595177369;46,83826612
39343;Monnetay;5,511388382;46,45797061
39344;Monnet-la-Ville;5,813916171;46,72419475
39345;Monnières;5,460993668;47,11407028
39346;Montagna-le-Reconduit;5,390950093;46,45526604
39347;Montagna-le-Templier;5,463131509;46,35812103
39348;Montaigu;5,573486589;46,65384821
39349;Montain;5,577930502;46,72077547
39350;Montbarrey;5,637987463;47,02132391
39351;Montcusel;5,664112877;46,35578972
39352;Monteplain;5,711448422;47,15930768
39353;Montfleur;5,445858858;46,33361176
39354;Montholier;5,639173996;46,89459886
39355;Montigny-lès-Arsures;5,776697428;46,93723796
39356;Montigny-sur-l'Ain;5,791841396;46,70520068
39359;Montmarlon;5,96640868;46,87326846
39360;Montmirey-la-Ville;5,516528281;47,21713451
39361;Montmirey-le-Château;5,53352726;47,22988166
39362;Montmorot;5,519860269;46,68687526
39363;Montrevel;5,494479605;46,42608632
39364;Montrond;5,843838974;46,78683937
39365;Mont-sous-Vaudrey;5,594701654;46,96356975
39366;Mont-sur-Monnet;5,844572208;46,70374956
39367;Morbier;6,016524934;46,55725591
39368;Morez;6,034236672;46,52625659
39370;Mouchard;5,789741497;46,97770579
39371;La Mouille;5,985615014;46,50778702
39372;Mournans-Charbonny;5,990494939;46,77669161
39373;Les Moussières;5,872368522;46,32686129
39375;Moutonne;5,566234364;46,52991689
39376;Moutoux;5,943813023;46,79083289
39377;Mutigney;5,530321902;47,28185866
39378;Nanc-lès-Saint-Amour;5,348888781;46,4197229
39379;Nance;5,422735638;46,74823185
39380;Nancuise;5,529452489;46,47384933
39381;Les Nans;5,973985531;46,79441601
39382;Nantey;5,397793201;46,40755549
39385;Neublans-Abergement;5,339120178;46,90426624
39386;Neuvilley;5,599650549;46,89349796
39387;Nevy-lès-Dole;5,515788161;47,00294616
39388;Nevy-sur-Seille;5,644670637;46,73501418
39389;Ney;5,886073648;46,73291877
39390;Nogna;5,6427176;46,60306711
39391;Nozeroy;6,035989735;46,77008416
39392;Offlanges;5,560909909;47,20379316
39393;Onglières;5,999876184;46,80242044
39394;Onoz;5,66328286;46,44872313
39395;Orbagna;5,448939987;46,58355866
39396;Orchamps;5,66828039;47,15418186
39397;Orgelet;5,622710038;46,50602889
39398;Ougney;5,660109022;47,24086855
39399;Ounans;5,663133679;46,99079739
39400;Our;5,649056221;47,10731528
39401;Oussières;5,598409544;46,91472204
39402;Pagney;5,699525609;47,2496349
39403;Pagnoz;5,825713219;46,97433818
39404;Pannessières;5,594616501;46,6984522
39405;Parcey;5,475769679;47,02132708
39406;Le Pasquier;5,897069921;46,7982798
39407;Passenans;5,624062351;46,80401994
39408;Patornay;5,709727545;46,58733631
39409;Peintre;5,473079072;47,19777269
39411;Perrigny;5,5992447;46,67664926
39412;Peseux;5,366474212;46,99353257
39413;La Pesse;5,852797572;46,28660532
39414;Le Petit-Mercey;5,743572211;47,19608847
39415;Petit-Noir;5,338188849;46,93210315
39417;Les Piards;5,824529495;46,4963434
39418;Picarreau;5,756842164;46,75462618
39419;Pillemoine;5,908239853;46,70436012
39420;Pimorin;5,500658769;46,49592988
39421;Le Pin;5,569850565;46,70861574
39422;Plainoiseau;5,555710717;46,72494926
39423;Plaisia;5,636552591;46,52542388
39424;Les Planches-en-Montagne;6,000389857;46,66414569
39425;Les Planches-près-Arbois;5,80873753;46,88029008
39426;Plasne;5,690451702;46,79437854
39427;Plénise;6,020141295;46,81583971
39428;Plénisette;6,016061674;46,80459968
39429;Pleure;5,460569303;46,91620434
39430;Plumont;5,716767311;47,11117001
39431;Poids-de-Fiole;5,622595426;46,59467073
39432;Pointre;5,490162004;47,22189605
39434;Poligny;5,73250711;46,8216338
39435;Pont-de-Poitte;5,687637589;46,57199399
39436;Pont-d'Héry;5,899157013;46,87655871
39437;Pont-du-Navoy;5,789614773;46,73172868
39438;Ponthoux;5,814093937;46,3960046
39439;Port-Lesney;5,819392598;46,99813603
39440;Pratz;5,751130665;46,38219653
39441;Prémanon;6,034310339;46,45409067
39442;Prénovel;5,844416197;46,52281973
39443;Présilly;5,581924784;46,55718277
39444;Pretin;5,835260812;46,93210266
39445;Publy;5,6513913;46,62938969
39446;Pupillin;5,751913827;46,87642706
39447;Quintigny;5,524048306;46,73435564
39448;Rahon;5,474483285;46,99408809
39449;Rainans;5,473798841;47,15771761
39451;Ranchot;5,718330661;47,15886147
39452;Rans;5,715684967;47,13798091
39453;Ravilloles;5,799658529;46,43308661
39454;Recanoz;5,505338269;46,80783416
39455;Reithouse;5,555694308;46,5596455
39456;Relans;5,438265341;46,76630987
39457;Les Repôts;5,414046602;46,68499355
39458;Revigny;5,609351945;46,62808451
39460;La Rixouse;5,869864731;46,46853239
39461;Rix;6,055363455;46,76216232
39462;Rochefort-sur-Nenon;5,556527082;47,12254983
39463;Rogna;5,743325918;46,32788416
39464;Romain;5,718242095;47,20816405
39465;Romange;5,594058812;47,16073557
39466;Rosay;5,452234828;46,53373562
39467;Rotalier;5,476613947;46,58318234
39468;Rothonay;5,527249915;46,51514662
39469;Rouffange;5,708714763;47,2266017
39470;Les Rousses;6,069597975;46,49810382
39471;Ruffey-sur-Seille;5,496282912;46,72940347
39472;Rye;5,425738966;46,88049977
39473;Saffloz;5,862949533;46,66952707
39474;Sainte-Agnès;5,47448004;46,61471028
39475;Saint-Amour;5,336086773;46,43749235
39476;Saint-Aubin;5,333030741;47,03276317
39477;Saint-Baraing;5,433858067;46,9868553
39478;Saint-Claude;5,875915738;46,40866574
39479;Saint-Cyr-Montmalin;5,72245417;46,95876667
39480;Saint-Didier;5,511758856;46,70852472
39481;Saint-Germain-en-Montagne;5,937965354;46,77919267
